concept_id_1,concept_name_1,concept_class_id_1,concept_code_1,vocabulary_id_1,relationship_id,concept_id_2,concept_name_2,concept_class_id_2,concept_code_2,vocabulary_id_2
35761900,fluticasone 0.113 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalant Solution [Seretide],Branded Drug,OMOP2763361,RxNorm Extension,Has supplier,21019982,Necessity Supplies,Supplier,OMOP339036,RxNorm Extension
41278659,pamidronate 6 MG/ML Injectable Solution [Aredia],Branded Drug,OMOP2476621,RxNorm Extension,Has tradename,783818,pamidronate 6 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Branded Drug,OMOP4831647,RxNorm Extension
44111600,pamidronate 3 MG/ML Injectable Solution [Aredia],Branded Drug,OMOP1106231,RxNorm Extension,Has tradename,783822,pamidronate 3 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Branded Drug,OMOP4831651,RxNorm Extension
41185554,pamidronate 9 MG/ML Injectable Solution [Aredia],Branded Drug,OMOP2383516,RxNorm Extension,Has tradename,783825,pamidronate 9 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Branded Drug,OMOP4831654,RxNorm Extension
40744006,trastuzumab 150 MG Injectable Solution [Ontruzant],Branded Drug,OMOP4713635,RxNorm Extension,Has tradename,35897858,trastuzumab 150 MG Injectable Solution [Zercepac],Branded Drug,OMOP5042096,RxNorm Extension
41250525,Immunoglobulin G 30 MG/ML Injectable Solution [Sandoglobulin],Branded Drug,OMOP2448487,RxNorm Extension,Has tradename,783873,Immunoglobulin G 30 MG/ML Injectable Solution [Sandoglobulin],Branded Drug,OMOP4831702,RxNorm Extension
21031609,alpha Tocopherol 50 MG Oral Tablet [Ephynal],Branded Drug,OMOP342337,RxNorm Extension,Has tradename,36059929,alpha tocopherol 50 MG Oral Tablet [Ephynal],Branded Drug,OMOP4985704,RxNorm Extension
21159189,Chorionic Gonadotropin 5000 UNT Injection [Choragon],Branded Drug,OMOP331469,RxNorm Extension,Has tradename,35830318,chorionic gonadotropin 5000 UNT Injection [Pregnyl],Branded Drug,OMOP5037842,RxNorm Extension
21073329,Valproate 200 MG Extended Release Oral Tablet [Epilim Chrono],Branded Drug,OMOP382963,RxNorm Extension,Has tradename,35830433,valproate 200 MG Extended Release Oral Tablet [Selenica],Branded Drug,OMOP5037721,RxNorm Extension
21073329,Valproate 200 MG Extended Release Oral Tablet [Epilim Chrono],Branded Drug,OMOP382963,RxNorm Extension,Has tradename,35830434,valproate 200 MG Extended Release Oral Tablet [Depakene],Branded Drug,OMOP5037720,RxNorm Extension
21073329,Valproate 200 MG Extended Release Oral Tablet [Epilim Chrono],Branded Drug,OMOP382963,RxNorm Extension,Has tradename,35897771,valproate 200 MG Extended Release Oral Tablet [Dyzantil],Branded Drug,OMOP5042009,RxNorm Extension
35408436,fludarabine 5 MG/ML Prefilled Syringe [Fludara],Branded Drug,OMOP1142021,RxNorm Extension,Has tradename,43031861,fludarabine 5 MG/ML [Fludara],Branded Drug Comp,OMOP4846918,RxNorm Extension
43194063,alteplase 2 MG Prefilled Syringe [Actilyse],Branded Drug,OMOP484807,RxNorm Extension,Has tradename,43028527,alteplase 2 MG [Actilyse],Branded Drug Comp,OMOP4843609,RxNorm Extension
43215942,alteplase 0.5 MG/ML Prefilled Syringe [Actilyse],Branded Drug,OMOP484795,RxNorm Extension,Has tradename,43028532,alteplase 0.5 MG/ML [Actilyse],Branded Drug Comp,OMOP4843614,RxNorm Extension
43161167,alteplase 0.2 MG/ML Prefilled Syringe [Actilyse],Branded Drug,OMOP484803,RxNorm Extension,Has tradename,43028535,alteplase 0.2 MG/ML [Actilyse],Branded Drug Comp,OMOP4843617,RxNorm Extension
43156482,thiocolchicoside 2 MG/ML Prefilled Syringe [Mio-Rel],Branded Drug,OMOP443275,RxNorm Extension,Has tradename,43035309,thiocolchicoside 2 MG/ML [Miorel],Branded Drug Comp,OMOP4850355,RxNorm Extension
43162141,irinotecan 17.3 MG/ML Prefilled Syringe [Campto],Branded Drug,OMOP493603,RxNorm Extension,Has tradename,43029804,irinotecan 17.3 MG/ML [Campto],Branded Drug Comp,OMOP4844875,RxNorm Extension
43707554,sodium phosphate 542 MG/ML Oral Solution [Fleet Phospho-Soda],Branded Drug,OMOP701805,RxNorm Extension,Has tradename,43032363,"sodium phosphate 542 MG/ML / Sodium Phosphate, Monobasic 240 MG/ML [RECHOLAN]",Branded Drug Comp,OMOP4847415,RxNorm Extension
43263431,Acetylcholine 20 MG Ophthalmic Irrigation Solution [Miochol-E],Branded Drug,OMOP552780,RxNorm Extension,Has tradename,43025960,Acetylcholine 20 MG [Miochol],Branded Drug Comp,OMOP4841057,RxNorm Extension
43782568,factor IX 50 UNT/ML Injectable Suspension [AlphaNine],Branded Drug,OMOP937828,RxNorm Extension,Has tradename,43031889,factor IX 50 UNT/ML [Rixubis],Branded Drug Comp,OMOP4846947,RxNorm Extension
43710580,factor IX 100 UNT/ML Injectable Suspension [AlphaNine],Branded Drug,OMOP937817,RxNorm Extension,Has tradename,43031899,factor IX 100 UNT/ML [Rixubis],Branded Drug Comp,OMOP4846956,RxNorm Extension
19000521,mefloquine hydrochloride 250 MG Oral Tablet [Lariam],Branded Drug,835915,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
19000829,glycopyrrolate 2 MG Oral Tablet [Robinul],Branded Drug,102166,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
19000833,bran 2000 MG Oral Tablet [Fybranta],Branded Drug,102196,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
19000834,methylcellulose 500 MG Oral Tablet [Cellucon],Branded Drug,102202,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
19000852,bumetanide 1 MG Oral Tablet [Burinex],Branded Drug,102278,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
19000862,tocainide 600 MG Oral Tablet [Tonocard],Branded Drug,102303,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
19000868,metoprolol 190 MG Oral Tablet [Metoros],Branded Drug,102314,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
19000869,metoprolol 95 MG Oral Tablet [Metoros],Branded Drug,102315,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
19000870,reserpine 0.1 MG Oral Tablet [Serpasil],Branded Drug,102317,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
19000871,reserpine 0.25 MG Oral Tablet [Serpasil],Branded Drug,102318,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
19114598,deoxyribonucleases 0.667 UNT/MG / plasmin 0.001 UNT/MG Topical Ointment [Elase],Branded Drug,544960,RxNorm,RxNorm is a,36235871,Elase Topical Product,Branded Dose Group,1173854,RxNorm
19125147,fentanyl 0.8 MG Buccal Tablet [Fentora],Branded Drug,668630,RxNorm,RxNorm is a,36218275,Fentora Oral Product,Branded Dose Group,1166500,RxNorm
19126623,fentanyl 0.3 MG Buccal Tablet [Fentora],Branded Drug,706900,RxNorm,RxNorm is a,36218275,Fentora Oral Product,Branded Dose Group,1166500,RxNorm
1154314,fentanyl 0.2 MG Buccal Tablet [Fentora],Branded Drug,668624,RxNorm,RxNorm is a,36218275,Fentora Oral Product,Branded Dose Group,1166500,RxNorm
1154313,fentanyl 0.1 MG Buccal Tablet [Fentora],Branded Drug,668622,RxNorm,RxNorm is a,36218275,Fentora Oral Product,Branded Dose Group,1166500,RxNorm
1154316,fentanyl 0.6 MG Buccal Tablet [Fentora],Branded Drug,668628,RxNorm,RxNorm is a,36218275,Fentora Oral Product,Branded Dose Group,1166500,RxNorm
1154315,fentanyl 0.4 MG Buccal Tablet [Fentora],Branded Drug,668626,RxNorm,RxNorm is a,36218275,Fentora Oral Product,Branded Dose Group,1166500,RxNorm
19125147,fentanyl 0.8 MG Buccal Tablet [Fentora],Branded Drug,668630,RxNorm,RxNorm is a,36218276,Fentora Pill,Branded Dose Group,1166501,RxNorm
19126623,fentanyl 0.3 MG Buccal Tablet [Fentora],Branded Drug,706900,RxNorm,RxNorm is a,36218276,Fentora Pill,Branded Dose Group,1166501,RxNorm
1154314,fentanyl 0.2 MG Buccal Tablet [Fentora],Branded Drug,668624,RxNorm,RxNorm is a,36218276,Fentora Pill,Branded Dose Group,1166501,RxNorm
19114598,deoxyribonucleases 0.667 UNT/MG / plasmin 0.001 UNT/MG Topical Ointment [Elase],Branded Drug,544960,RxNorm,RxNorm is a,40109742,deoxyribonucleases / plasmin Topical Ointment [Elase],Branded Drug Form,544959,RxNorm
19125147,fentanyl 0.8 MG Buccal Tablet [Fentora],Branded Drug,668630,RxNorm,RxNorm is a,40136810,fentanyl Buccal Tablet [Fentora],Branded Drug Form,668621,RxNorm
19126623,fentanyl 0.3 MG Buccal Tablet [Fentora],Branded Drug,706900,RxNorm,RxNorm is a,40136810,fentanyl Buccal Tablet [Fentora],Branded Drug Form,668621,RxNorm
1154314,fentanyl 0.2 MG Buccal Tablet [Fentora],Branded Drug,668624,RxNorm,RxNorm is a,40136810,fentanyl Buccal Tablet [Fentora],Branded Drug Form,668621,RxNorm
1154313,fentanyl 0.1 MG Buccal Tablet [Fentora],Branded Drug,668622,RxNorm,RxNorm is a,40136810,fentanyl Buccal Tablet [Fentora],Branded Drug Form,668621,RxNorm
1154316,fentanyl 0.6 MG Buccal Tablet [Fentora],Branded Drug,668628,RxNorm,RxNorm is a,40136810,fentanyl Buccal Tablet [Fentora],Branded Drug Form,668621,RxNorm
1154315,fentanyl 0.4 MG Buccal Tablet [Fentora],Branded Drug,668626,RxNorm,RxNorm is a,40136810,fentanyl Buccal Tablet [Fentora],Branded Drug Form,668621,RxNorm
925048,bisacodyl 5 MG Delayed Release Oral Tablet [Veracolate],Branded Drug,668696,RxNorm,RxNorm is a,40136317,bisacodyl Delayed Release Oral Tablet [Veracolate],Branded Drug Form,668695,RxNorm
42903346,epinephrine 0.16 MG/ACTUAT Metered Dose Inhaler [Medihaler-Epi],Branded Drug,1360459,RxNorm,RxNorm is a,40147896,epinephrine Metered Dose Inhaler [Medihaler-Epi],Branded Drug Form,759758,RxNorm
1121576,chlorpheniramine maleate 0.8 MG/ML / dextromethorphan hydrobromide 6 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Extended Release Suspension [Atuss DS],Branded Drug,668995,RxNorm,RxNorm is a,40136411,chlorpheniramine / dextromethorphan / pseudoephedrine Extended Release Suspension [Atuss DS],Branded Drug Form,668994,RxNorm
40874375,modafinil 100 MG Oral Tablet [Vigil] Box of 100,Branded Drug Box,OMOP2072337,RxNorm Extension,Has brand name,43576441,Vigil,Brand Name,OMOP895701,RxNorm Extension
41155549,modafinil 100 MG Oral Tablet [Vigil] Box of 20,Branded Drug Box,OMOP2353511,RxNorm Extension,Has brand name,43576441,Vigil,Brand Name,OMOP895701,RxNorm Extension
41186593,modafinil 200 MG Oral Tablet [Vigil] Box of 100,Branded Drug Box,OMOP2384555,RxNorm Extension,Has brand name,43576441,Vigil,Brand Name,OMOP895701,RxNorm Extension
41186594,modafinil 200 MG Oral Tablet [Vigil] Box of 50,Branded Drug Box,OMOP2384556,RxNorm Extension,Has brand name,43576441,Vigil,Brand Name,OMOP895701,RxNorm Extension
40967702,modafinil 100 MG Oral Tablet [Vigil] Box of 50,Branded Drug Box,OMOP2165664,RxNorm Extension,Has brand name,43576441,Vigil,Brand Name,OMOP895701,RxNorm Extension
40967704,modafinil 200 MG Oral Tablet [Vigil] Box of 20,Branded Drug Box,OMOP2165666,RxNorm Extension,Has brand name,43576441,Vigil,Brand Name,OMOP895701,RxNorm Extension
40874802,Metformin 1000 MG Oral Tablet [Metsop] Box of 30,Branded Drug Box,OMOP2072764,RxNorm Extension,Has brand name,43573977,Metsop,Brand Name,OMOP893022,RxNorm Extension
40936984,Metformin 850 MG Extended Release Oral Tablet [Metsop] Box of 30,Branded Drug Box,OMOP2134946,RxNorm Extension,Has brand name,43573977,Metsop,Brand Name,OMOP893022,RxNorm Extension
40968116,Metformin 500 MG Oral Tablet [Metsop] Box of 30,Branded Drug Box,OMOP2166078,RxNorm Extension,Has brand name,43573977,Metsop,Brand Name,OMOP893022,RxNorm Extension
41093228,Metformin 850 MG Oral Tablet [Metsop] Box of 30,Branded Drug Box,OMOP2291190,RxNorm Extension,Has brand name,43573977,Metsop,Brand Name,OMOP893022,RxNorm Extension
35762914,Fenofibrate 150 MG Delayed Release Oral Tablet [Supralip] Box of 30,Branded Drug Box,OMOP2764375,RxNorm Extension,Has marketed form,35756415,Fenofibrate 160 MG Delayed Release Oral Tablet [Supralip] Box of 30,Branded Drug Box,OMOP2757876,RxNorm Extension
40969338,Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1,Branded Drug Box,OMOP2167300,RxNorm Extension,Has marketed form,44192508,10 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1 by Boehringer Ingelheim,Marketed Product,OMOP3069231,RxNorm Extension
41000661,Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Branded Drug Box,OMOP2198623,RxNorm Extension,Has marketed form,41356445,5 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1 by Boehringer Ingelheim,Marketed Product,OMOP2554407,RxNorm Extension
41000661,Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Branded Drug Box,OMOP2198623,RxNorm Extension,Has marketed form,44199391,200 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1 by Boehringer Ingelheim,Marketed Product,OMOP3076114,RxNorm Extension
41000661,Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Branded Drug Box,OMOP2198623,RxNorm Extension,Has marketed form,41424095,100 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1 by Boehringer Ingelheim,Marketed Product,OMOP2622057,RxNorm Extension
41000661,Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Branded Drug Box,OMOP2198623,RxNorm Extension,Has marketed form,41364935,10 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1 by Boehringer Ingelheim,Marketed Product,OMOP2562897,RxNorm Extension
40969338,Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1,Branded Drug Box,OMOP2167300,RxNorm Extension,Has marketed form,41433110,200 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1 by Boehringer Ingelheim,Marketed Product,OMOP2631072,RxNorm Extension
40969338,Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1,Branded Drug Box,OMOP2167300,RxNorm Extension,Has marketed form,44191887,5 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1 by Boehringer Ingelheim,Marketed Product,OMOP3068610,RxNorm Extension
41088657,Verapamil 40 MG Extended Release Oral Tablet [Veranorm Isis] Box of 100,Branded Drug Box,OMOP2286619,RxNorm Extension,Has marketed form,41256661,Verapamil 40 MG Extended Release Oral Tablet [Veranorm Isis] Box of 100 by Puren,Marketed Product,OMOP2454623,RxNorm Extension
41057193,Verapamil 120 MG Oral Tablet [Veranorm Isis] Box of 50,Branded Drug Box,OMOP2255155,RxNorm Extension,Has marketed form,41256693,Verapamil 120 MG Oral Tablet [Veranorm Isis] Box of 50 by Puren,Marketed Product,OMOP2454655,RxNorm Extension
40994896,Verapamil 40 MG Extended Release Oral Tablet [Veranorm Isis] Box of 20,Branded Drug Box,OMOP2192858,RxNorm Extension,Has marketed form,41163433,Verapamil 40 MG Extended Release Oral Tablet [Veranorm Isis] Box of 20 by Puren,Marketed Product,OMOP2361395,RxNorm Extension
21120082,"Insulin, Aspart, Human 100 UNT/ML Prefilled Syringe [NovoRapid] Box of 5",Branded Drug Box,OMOP344937,RxNorm Extension,Has marketed form,21077948,"3 ML Insulin, Aspart, Human 100 UNT/ML Prefilled Syringe [NovoRapid] Box of 5",Quant Branded Box,OMOP305328,RxNorm Extension
21080870,"Insulin, Aspart, Human 100 UNT/ML Prefilled Syringe [NovoMix] Box of 5",Branded Drug Box,OMOP344945,RxNorm Extension,Has marketed form,21058182,"3 ML Insulin, Aspart, Human 100 UNT/ML Prefilled Syringe [NovoMix] Box of 5",Quant Branded Box,OMOP305377,RxNorm Extension
35771453,"Insulin, Aspart, Human 100 UNT/ML Injectable Solution [NovoMix] Box of 5",Branded Drug Box,OMOP2772914,RxNorm Extension,Has marketed form,35779592,"3 ML Insulin, Aspart, Human 100 UNT/ML Injectable Solution [NovoMix] Box of 5",Quant Branded Box,OMOP2781053,RxNorm Extension
35763032,"Insulin, Aspart, Human 100 UNT/ML Injectable Solution [NovoRapid] Box of 5",Branded Drug Box,OMOP2764493,RxNorm Extension,Has marketed form,35779353,"3 ML Insulin, Aspart, Human 100 UNT/ML Injectable Solution [NovoRapid] Box of 5",Quant Branded Box,OMOP2780814,RxNorm Extension
35767194,Medroxyprogesterone 150 MG/ML Injection [Depo-Provera] Box of 1,Branded Drug Box,OMOP2768655,RxNorm Extension,Has marketed form,35777004,1 ML Medroxyprogesterone 150 MG/ML Injection [Depo-Provera] Box of 1,Quant Branded Box,OMOP2778465,RxNorm Extension
41000661,Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Branded Drug Box,OMOP2198623,RxNorm Extension,Has quantified form,41419481,100 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Quant Branded Box,OMOP2617443,RxNorm Extension
40969338,Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1,Branded Drug Box,OMOP2167300,RxNorm Extension,Has quantified form,41434790,200 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1,Quant Branded Box,OMOP2632752,RxNorm Extension
41000661,Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Branded Drug Box,OMOP2198623,RxNorm Extension,Has quantified form,41434794,200 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Quant Branded Box,OMOP2632756,RxNorm Extension
40969338,Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1,Branded Drug Box,OMOP2167300,RxNorm Extension,Has quantified form,44193157,10 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1,Quant Branded Box,OMOP3069880,RxNorm Extension
41281349,Immunoglobulin G 25 MG/ML Injectable Solution [Gamma Venin] Box of 1,Branded Drug Box,OMOP2479311,RxNorm Extension,Has quantified form,41357364,5 ML Immunoglobulin G 25 MG/ML Injectable Solution [Gamma Venin] Box of 1,Quant Branded Box,OMOP2555326,RxNorm Extension
41000661,Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Branded Drug Box,OMOP2198623,RxNorm Extension,Has quantified form,41352523,5 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Quant Branded Box,OMOP2550485,RxNorm Extension
41281349,Immunoglobulin G 25 MG/ML Injectable Solution [Gamma Venin] Box of 1,Branded Drug Box,OMOP2479311,RxNorm Extension,Has quantified form,41415150,100 ML Immunoglobulin G 25 MG/ML Injectable Solution [Gamma Venin] Box of 1,Quant Branded Box,OMOP2613112,RxNorm Extension
41000661,Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Branded Drug Box,OMOP2198623,RxNorm Extension,Has quantified form,41391750,50 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Quant Branded Box,OMOP2589712,RxNorm Extension
41000661,Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Branded Drug Box,OMOP2198623,RxNorm Extension,Has quantified form,41369990,10 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Quant Branded Box,OMOP2567952,RxNorm Extension
40969338,Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1,Branded Drug Box,OMOP2167300,RxNorm Extension,Has quantified form,44191662,5 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1,Quant Branded Box,OMOP3068385,RxNorm Extension
21114361,Sumatriptan 200 MG/ML Nasal Spray [Imigran] Box of 6,Branded Drug Box,OMOP416357,RxNorm Extension,Has quantified form,36052230,0.01 ML sumatriptan 200 MG/ML Nasal Spray Box of 6,Quant Clinical Box,OMOP4977293,RxNorm Extension
21133870,Sumatriptan 200 MG/ML Nasal Spray [Imigran] Box of 2,Branded Drug Box,OMOP416356,RxNorm Extension,Has quantified form,36052231,0.01 ML sumatriptan 200 MG/ML Nasal Spray Box of 2,Quant Clinical Box,OMOP4977294,RxNorm Extension
21133880,Sumatriptan 100 MG/ML Nasal Spray [Imigran] Box of 2,Branded Drug Box,OMOP416499,RxNorm Extension,Has quantified form,36052248,0.01 ML sumatriptan 100 MG/ML Nasal Spray Box of 2,Quant Clinical Box,OMOP4977310,RxNorm Extension
35746282,Metronidazole 5 MG/ML Injectable Solution [Metrozol] Box of 1,Branded Drug Box,OMOP2747743,RxNorm Extension,Has quantified form,785062,300 ML Metronidazole 5 MG/ML Injectable Solution Box of 1,Quant Clinical Box,OMOP4832878,RxNorm Extension
